"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250129-185",2588,"dliim",38,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",3309,"dunbem",39,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2013,"biptet",40,"ResponseActual",1,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",4044,"stup",41,"ResponseActual",4,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1508,"driksum",42,"ResponseActual",1,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1851,"tlaip",43,"ResponseActual",3,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2492,"dmat",44,"ResponseActual",6,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1316,"gekpup",45,"ResponseActual",1,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1885,"mpahk",46,"ResponseActual",1,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2261,"druksan",47,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",3333,"dwis",48,"ResponseActual",3,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1541,"dlang",49,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2421,"beptus",50,"ResponseActual",4,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2236,"sandup",51,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",2380,"tlangduk",52,"ResponseActual",2,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-185",1924,"bim",53,"ResponseActual",5,19,"Female","Yes","Arabic","18"," two years,I have grandparents that fluently speak Arabic, but I had only learned phrases. I began studying Arabic in my first semester at College and have been studying it for four semesters now."
"English1a-20250129-186",2123,"keptus",1,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3147,"druksan",2,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2860,"dmat",3,"ResponseActual",4,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2082,"genpum",4,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2299,"mpat",5,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2188,"spen",6,"ResponseActual",4,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2491,"trindus",7,"ResponseActual",5,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2732,"pmaut",8,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2332,"tleik",9,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2398,"driksum",10,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2596,"gukpim",11,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",4620,"ndek",12,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2651,"dunbem",13,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3124,"douk",14,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2515,"tembip",15,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3157,"tlunpem",16,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",5011,"stup",17,"ResponseActual",5,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2004,"biptet",18,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",5932,"sandup",19,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2333,"gwut",20,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",4781,"draspung",21,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",4908,"dlupgik",22,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",11309,"drensum",23,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2724,"drembip",24,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2109,"daip",25,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2245,"bnup",26,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3300,"dliim",27,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",1876,"dret",28,"ResponseActual",4,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",1809,"dlesbup",29,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2787,"skup",30,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",5893,"treng",31,"ResponseActual",5,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2258,"staik",32,"ResponseActual",2,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3324,"guut",33,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",3164,"beptus",34,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",2571,"bimkun",35,"ResponseActual",1,19,"Female","Yes","None","N/A","N/A"
"English1a-20250129-186",4748,"gakdum",36,"ResponseActual",3,19,"Female","Yes","None","N/A","N/A"
